rating;review
1;TOLONG PERBAIKI TERUTAMA KEPADA PROGRAMMER/DEVELOPER NYA, MAKIN KESINI MAKIN LEMOT. GA NYAMAN JADINYA
1;lemot banget sumpah kirain hpnya ga taunya aplikasinya
1;jadi lemot udh di berbarui teh balik lagi aja ke yang awal lemot bangat skrg mah mybca teh jadi ga bagus
1;ko engga bisa login?
1;luola ngga jadi download 🤣 udah pake yang dulu aja mobilebca wkwk
1;Dear team IT myBCA, mohon untuk diperbaiki layanannya, 2bulan terakhir ada masalah pada aplikasinya, baik star awal ataupun ketika melakukan transaksi terutama transfer. sudah coba uninstal tetap bermasalah, pake data ataupun wifi tetap bermasalah, mohon untuk ditindak lanjuti, beberapa costumer mengalami keluhan yang sama. terimakasih
1;tolong ini dibetulkan ya tuhan setiap Bu crash terus bagaimana ini mana urgent mau transfer sangat mengecewakan sekali aplikasi sekelas bang besar
1;sering error kadang sulit di buka
1;lemot habis.. mau buka lama giliran sdh kebuka mau bayar lama pula. hanya muter2. akhirnya bisa tapi jd lemot sekarang
1;semenjak diupdate jdi susah buat transaksi keluarkelisr terus dari apk nya. jdi di uninstal dlu nyobain apa kaya dlu ato masi ttp error
1;seringkali down ketika ingin transaksi pembayaran melalui barcode qris bahkan aplikasinya seringkali down disemua layanan. mohon diperbaiki kembali untuk fps nya
1;setelah update malah lemot minta ampun tolong di perbaiki dong min jika pelanggan puas tentu tim andapun akan dapat keuntungan
1;aplikasi nya lemot ga bisa kebuka,mau transaksi jadi ga bisa.
1;Gajelas, nyuruh² update habis update malah gabisa liat saldo
1;lemot bgt jing
1;"hdeh ternyata bener sesuai review bintang 1, setelah di update itu malah gak bisa buka apa"", signal gw udah bagus buka yang laennya aja lancar, ini cuma mau lihat saldo aja susah ,bikin emosi deh , orang mau cepat malah dibikin lambat kayak gini, makin ribet aja"
1;setelah diupdate saldo tidak terlihat ,dg ket terjadi kesalahan silahkan coba lagi, parah
1;baru update langsung error ga bisa liat saldo🗿
1;jadi gabisa liat saldo
1;setelah update malah gak tampil detail rekening, saldo nya status nya coba lagi
1;ku pikir aku aja yg ngalamin, my bca tiba tiba tidak bisa di buka. padahal aplikasi pembayaran lain lancar lancar saja
1;kenapa setelah di-update terjadi kesalahan dia bilang pas mau cek saldo
1;kok makin lelet ya apk mybca kalo emng masih perbaikan tolong scepat nya kalo emng mau gini terus semua penggun mybca mau pindah bank lain aja.. jangan gak jelas gini.. dan jngan buat jawapan yg gak jelas
1;setelah update, jadi makin buruk. Ada kesalahan terus. PARAH
1;aplikasi malah logout sendiri bikin ribet cs bang tidak ramah
1;susah untuk di instal,
1;"update bukan mlh bener Mlah jadi g bisa kebuka, ga usah banyak update lah udah bener"" kemaren lancar aja ini malah update ga jelas kalo kita g update muncul terus notif ny kusut dah bener aplikasi bca"
1;saya gak salah masukan password malah keblokir. Uda mau reset password OTP gak kekirim. Terblokir lama.
1;kenapa tiba2 tidak bisa lihat saldo tabungan
1;memang rusak ini aplikasi tiba tiba ke blokir, terus pin transaksi tiba tiba ke blokir, siallll
1;setelah update aplikasinya sering bugs lemot.... tolong kepada BCA coba ditingkatkan lagi aplikasinya
1;benerin software ny dong biar ga lemot & suka stuck, perasaan gw buka pubg aja kaga lemot, lah ini apk lemotnya kebangetan, kayanya pubg kalah HD sama tampilan BCA
1;setelh si updet malh gk bisa login
1;kenapa lemot ya aplikasi mbca
1;setelah di update aplikasi makin lemot
1;gimana sih abis update malah gabisa dibuka muter muter doang
1;Vermuk susah banget emng ngga jelas nih apk mmg
1;kenapa saat mau verifikasi wajah muncul developer mode,pdahal sudah mati semua
1;mau masuk susah bgt. kesel. kode otp ga dikirim kirim. pls lah kode otp jangan pake SMS. pake wa aja. katro amat
1;baru download, login malah ke block
1;aku verifikasi muka kenapa gagal terusss hiks hiks aku nasabah bca biasa pakai yg bca mobile mau yg ini malahan gagal terus 🥺🥺🥺
1;setelah update malah jadi susah login,ujungnya akun malah ke blokir..perusahaan besar tp gini amat.
1;apk ribet, abis update malah ke logout sendiri JD masuk ulang eh harus verifikasi lagi. udh mana harus pake pulsa. #ganiatbikinaplikasi
1;abis di-update malah loading parah mau transfer malah jadi suka keluar terus
1;habis up kok salah mulu masukin ID nya woy,kirim email juga kaga bisa
1;aplikasi mbanking paling ribet dan ruwet sedunia anjir parahhh..
1;buruk, pas login gak terima OTP, 2 mingguan skrng login lgi malah diblokir nomer nya kan aneh
1;susah banget masuk.padahal akun bener
1;sungguh Sangata mengecewakan ,aplikasi tidak bisa di buka.force close terus,sudah di lakukan sesuai saran,cuman masih tetep .
1;LEMOOOOOOOOTTTTTTTTTTTT mau sampai kapan? gak ada perbaikan kah?
1;kecewa
1;saya merasa kecewa sekali karena ketika saya ingin login ke akun BCA saya harus memasukkan dengan ID ketika sudah dimasukkan ID dan password masih minta nomor lagi padahal nomor yang saya masukan sudah tidak dipakai lagi
1;semenjak update my bca gua ga bisa dibuka, malah ke log out sendiri al hasil harus login ulang dan makan pulsa
1;sering hilang saldo ga jelas, udah 3x
1;mau login malah gada negara Indonesia aneh
1;pas beli reksadana tidak bisa ubah rekening sumber dana. bintang naik kalau sudah diperbaiki.
1;jelek, gak kaya bca mobile
1;baru aja download suruh update , update itu minimal ada perbaikan fitur yg signifikan .cuma update iklan doang buat apa di upgrade
1;makin lemotttt pedahal fiturnya disini bagussssss
1;minta kode otp ga pernah di kasih dan harus ada pls, setelah ada pulsa tetep ga di kasih kode otp anyg
1;lemot parah
1;Cs nya lama
1;apaan aplikasi setelah di perbaharui malah lemottt lemoooottttt parah
1;"cs susah dihubungi sudah 3 jam di coba gak jawab"""
1;tdk canggih kalah jauh dng livin.bs blokir kartu atm hilang.bs ganti no bs ganti email.semua bisa livin
1;BCA tolong lah. lu itu perusahaan besar , sudah terkenal dengan kenyamanan dalam pelayanan ini aplikasi mau pun MBCA nya atau my bca nya sama2 lemot asli ada kejadian pas mau bayar nasi goreng pake Qris itu saya nunggu lemot banget mana antrian panjang malu sayaa tolong lah ya d perbaiki
1;ini gmn uang saya mau bayar2 malah gk bs di buka ,jngn sampe sy berkata KASAR YA.
1;paling ribet
1;kalo belum bisa pake sistem/fitur verifikasi wajah jangan dipaksainn bca susah banget failed mulu sistemny msih bobrok blom canggih tapi dipaksainnn
1;Disuruh masukan kode negara, +62 INDONESIA tidak ada. lah gimana ini?
1;makin lama makin lemot buat masuk nya, padahal wifi kenceng, kecepatan 100mbps,kecewa ah
1;Setelah tidak bisa transaksi. tiba-tiba logout sendiri. disuruh masukin user id dan password, lalu masukin no hp. namun tidak ada negara indonesia dipilihan negaranya. sudah ke atm ke bank nya juga, tp tidak bisa selesai. mereka pun binggung. mengecewakan.
1;ganti HP aja terblokir, karena otp lambat dateng, sekali dateng langsung 2 setengah jam kemudian padahal pulsa ada. alhasil ke blockir, untung 1 lagu livin mandiri lancar2 aja
1;bank pelit medit kikir buat naik limit cc
1;min kenapa sqya mau login kode negara di nomor telepon tidak ada indonesia ya? aneh bgt 😔💔 uda ak uninstal bqnyak² uda aku reboot hp juga loh bolak balik weh
1;KALAU APLIKASI BELUM SIAP JANGAN DI LUNCURKAN BUAT REPOT NASABAH SAJA SEKELAS BCA BUAT APLIKASI SAJA TIDAK BISA
1;Kepada pelanggan bca paylater..hati2 menggunakan bca paylater dikarenakan banyak oknum dalam bca yg nakal..kesaksian pada tgl 11 april saya melakukan scab qris bca paylater untuk beli barang di shopee seharga 172.200.. tetapi gagal..sy cek saldo aman.. kemudia sya lakukan lagi kedua masih gagal dan sy coba ke toga kali gagal juga.. dan ALANGKAH KAGETNYA SY LIMIT PAYLATER SAYA TERPOTONG 172.200X3 =516.600 Saya sudah komplain email dinhalo bca saldo sy msh blm kembali dan shopee menyatakan gagal
1;kenapa saya tidak ada kode +62 khusus nomor Indonesia ya?
1;"tolong dong pihak bca gausa update trs bikin hp ngelag bgt jadinya perbaikin situsnya jgn tiap bulan suruh bayar trs tpi msi gt"" aja"
1;uninstal dulu setelah ada perbaikan baru pake lagi.
1;untuk Xpresi biaya admin bulanan mahal banget, sementara di bank lain murah banget dan bahkan ada yang sampai gratis admin biaya bulanan.
1;kenapa nomor +62 nggak ada mohon penjelasan nyaa
1;ktp rusak tidak di bisa bikin kecewa nasabah ni, harus download ini itu lg kebanyakan peraturan padahal bukan buat pinjol
1;mau daftar suruh masukin no kebangsaan Indonesia. tp negara Indonesia ny enga ada? gmna dah?
1;daftar susah login ribet aplikasi ga jelas nomor telpon sudah diverifikasi semua sudah ready masa minta verifikasi nomor telpon terus
1;Tanggapan pengembang: Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil (jaringan pasti stabil tahun berapa ini woy, youtube tiktok gak pake buffer kok tanya jaringan) dan tidak ada kendala pada device yang digunakan(oh devicenya ya, hanya terkendala pada satu aplikasi ya). Kami sarankan dapat mencoba secara berkala.(memangnya seberapa ratus kali harus mencoba)
1;akun mybca sering terblokir ga jelas, reset pasword butuh otp 2x/kasus(resetpw & login), habisin pulsa.
1;setelah update bulan April 2026 jadi busuk banget, malah lemooottty
1;aplikasi nya jelek tidak bisa di pakai tidak bisa di buka ketika di buka ada tulisan aplikasi terhenti setelah itu langsung keluar dari aplikasi dengan sendirinya
1;ah udah ribet masuknya berat pula ada yang simpel ko di suruh yang ribet
1;UPDATE TROOSS, ampe bosen.. keseringan update aplikasi , kalo sering update tambah bagus mending HABIS UPDATE BUKAN LEBIH BAIK MALAH TAMBAH LEMOT.. BUKA APLIKASI NYA AJA LAMA.. KADANG KALO LG TRANSAKSI JADI MALU SENDIRI SAKING LAMA NYA.. PARAH.. kalo mmg kendala di jaringan seluler/sinyal aplikasi lain ga masalah, lancar2 aja, cuma pas buka my BCA aja YANG LEMOT -_- KUOTA BANYAK, WIFI LANCAR.. APLIKASI NYA YG LEMOT.
1;beginilah, setelah sering update dan semakin update versi terbaru semakin banyak errornya, bahkan gabisa masuk sama sekali.. jadi aplikasi ga berguna di HP buat apah mending gausah pake MY BCA
1;lemot bnget di download!!
1;sering terblokir padahal buka aplikasi nya aja jarang
1;Sangat buruk.. Aplikasinya gak bisa dibuka
1;apk nya lemot , tiba tiba tidak menanggapi di update malah ga bisa
1;"gajelas update terus dikit"""
1;update² trus, gak bsa skalian kah kalo ada update gtu. Stlah diupdate jg gak ada prbedaan yg brarti, ganggu banget ia. Msa pas mau transaksi di kasir uda antrean pnjang pas nunggu giliran malah update dlu. Dimarahin org yg di blkang njir.
1;helo Admin cs mayBca saya Widia peguna rekening mayBca mau buka rekening baru kenapah pas verifikasi muka gagal terus dan Aplikasi nya malah keluar sendiri hp saya Tab Samsung A 8 (2019 Ram2/32GB dan versi 11 TPI kenapah Aplikasi maybca nya malah keluar terus menerus tlong banto saya kepada Admin cs mayBca jangan terlalu di persulit
1;sudah registrasi di ATM malah di minta registrasi lagi bloon benar deh ah
1;Update tiap minggu tp yg ada malah makin gak bener. sinyal hp bagus tp saat baca kode QR loading terus, aplikasi jg lemot. Sebenarnya tujuan updatenya apa ya? Supaya customer merasa tidak nyaman trus pindah ke bank lain? Oh baik kalau begitu. dengan senang hati 🙏😉
1;"aplikasi mobile banking yang paling sering gangguan ya ini, mana ribet dan lemot banget, hadehh pasti kalo dikomplain gini jawabannya ""pastikan menggunakan kartu pada sim 1......."" mana mau memperbaiki 😒"
1;parah skrng tangkap layar penggunaan e-tollnya jdi ada hitamnya tidak bisa ambil tangkap layar panjnag
1;mau bikin rekening ribet banget sampe ngulang y kali pun masih disuruh ngulang lagi
1;ini kenapa sih BCA gak bisa masuk, padahal udah di update, padahal jaringannya udah, tolong dong ini gimana sih perbaikannya, nanti pas udah membaik baru tak ubah ratingnya
1;gimana ya ID Saya terblokir di my bca .. gimana solusi nya
1;Jangan pakai BCA jika uang Anda tidak ingin. hilang dan di blokir semau jidatnya orang China Keturunan, saya mengalami sendiri uang 693K diblokir pdhl sedang diperantauan jauh dari BCA. Tanpa ada masalah dan apapun itu diblokir semaunya karyawan sudah telp 1500888 tak ada respon. Sangat mengecewakan benar dari China Keturunan untuk keturunan China ini bank rasis.
1;ribet
1;kok jadi ngaco ga bisa login parah ini
1;ini gimana ceritanya gak ada kode negara indonesia... hadeuuhhhh
1;semenjak update apk nya jadi sering crash, terus log out sendiri. mohon untuk provider lebih diperbaiki lagi sistem nya
1;kalau pindah HP pasti verifikasi wajah tdk terbaca, laporan di mybca ga membantu karna ga tau cabang tmpat pembukaan rekening, kalau gitu ga usah suruh marketing ke cafe2 untuk buka rek, ga tau mereka dari cabang mana, email, pasti terhapus sudah berapa tahun, buku tabungan ga ada kalau ga di urus, bank lainnya ngirim via pos buku tabungannya
1;buat transaksi sering bermasalah sampe malu gara-gara sering terjadi kesalahan pada saat transaksi, peforma masih saja kusut. bersembunyi dibalik jaringan, malu sama nama besar
1;sering terblokir tiba tiba
1;pada saat pertama pembukaan rek melalui vc tidak bisa terus
1;Kasih bintang 1 saja, ternyata performa nya masih bagus pakai yg BCA Mobile Banking, lha ini app MyBCA sering error, sering gagal transaksi, kalo gagal transaksi, duit nya kedebet, musti laporan dulu ke hallo BCA buat baikin duit yg kedebet, gk spt app bank sebelah, kalo transaksi gagal duit ya gak kedebet
1;gak semua orang punya kamera sebagus iphone, mau login aja gagal terus alesannya kurang pencahayaan padahal muka gw sorot pake flash hp masa masih kurang terang jir, gak semua orang juga punya kamera bagus TOLONG TINGKATKAN LAGI SENSITIF AMAT CUMAN BUAT LOGIN AJA KUDU PUNYA HP SPEK VIVO X300
1;forclose terus dah hapus-download sebanyak 10x masih forclose
1;code nya tidak terkirim sama sekali
1;parah masa bangun tidur ada penarikan ATM senilai 1.550k setolol inikah keamanan BCA ❓
1;"saya sudah 2 kli terblokir karena katanya salah pasword tapi nyatanya pasword yang saya masukan sudah bener,bener"" kecewa sihh seribet itu"
1;sering gangguan. lemot. ga bisa transaksi besar
1;saya juga kesal baru saya download login tapi kode otp belum ada akhirnya rugi beh autopusing 🗿🗿🗿🗿🗿🗿
1;parah nih bank online, duit gw masih ada di sisain Rp 1000 lintah darat banget, kapok lah nabung di sini
1;kacawwwwwwww ga bisa login setelah update 🤘🤘🤘
1;pas mau login dan masukan nmr telpon tapi kode negara indonesia gk ada kocak
1;gangguan kok sering
1;kalo maintenance jangan di weekendd tololl
1;asu giliran mau tarik tunai malah ada pemeliharaan ,,
1;apaan ini pemeliharaan sistem sampai 4 jam?
1;BCA kok 2 hari tiap kali jam 00.00 - 04.00 selalu trouble sih . gimana sih. padahal orang kerja juga tiap hari tiap saat tiap waktu
1;payah giliran butuh mendesak malah pemeliharaan kamprett
1;sering perbaikan,waktu urgent malah gabisa dipakai. bank ini sering perbaikan saya sarankan pindah bankain.
1;"vermuk berkali kali tapi selalu gagal endingnya harus vicall operator pulsa sudah banyak terpotong untuk otp ""sekelas penanganan bank BCA sangat menyedihkan"" 👎🏼👎🏼👎🏼"
1;masa mau login gk ada kode negara Indonesia,
1;IHHH MASAAA ERORRR TERUSS SIHHHH HUHHHHH PADAHAL PALING SUKA MAKE MYBCA
1;kode negara ko gk ada Indonesia yah
1;sangat aneh! update bukannya makin bagus malah makin jelek! yang bales ulasan juga bot! lebih bagus mbanking dibanding mybca!
1;"sumpah setelah update gabisa masuk selalu ada bacaan""oops silahkan coba lagi nanti"" jaringan aman, restar udah asli keganggu"
1;yang benerlah apaa maksudnya. sinyal bagus tapi login aja gak bisaa. gangguan mulu abis update. kaloupdate tuh yg bener
1;minta update giliran di update error, langganan banget gini dah pas banget perlu
1;aplikasi error, bikin emosi doang gara2 error bikin akun smpe 3 kali. buang aja aplikasinya ini BCA
1;aplikasi error mulu
1;EROR TERUS apaan ini yarus otp terus PULSA kesedot gak jelas berkali2 yg bener donk pihak enginer nya woi!!! lu kate akun2 gaming,
1;tulisannya Opps something wrong. benerin dong, kalo ga kita uninstall permanen
1;apani tiba tiba gabisa dibuka
1;gabiaa dibuka, something qent wrong mulu brengsek padahal duit gw disitu mau segera dipake.
